"product_id","product_position","promotion","seasonal","sales_volume","price","terms","section","season","material","origin","total_revenue","price_category"
214828,"Front of Store","","",875,"50","jackets","MAN","Autumn","Wool","Vietnam","43750","low"
214829,"End-cap",1,1,1538,"39","jackets","WOMAN","Autumn","Polyester","Portugal","59982","low"
214830,"End-cap","",1,857,"25","jackets","MAN","Summer","Linen","India","21425","low"
214831,"Front of Store",1,1,1471,"43","sweaters","WOMAN","Winter","Wool Blend","Turkey","63253","low"
214832,"Front of Store","",1,828,"36","jackets","MAN","Spring","Cotton","China","29808","low"
214833,"Front of Store","","",635,"80","jackets","MAN","Spring","Cotton","Bangladesh","50800","medium"
214834,"Aisle",1,1,1368,"23","shoes","WOMAN","Autumn","Denim","Brazil","31464","low"
214835,"Aisle","",1,880,"33","jackets","MAN","Winter","Wool Blend","China","29040","low"
214836,"End-cap",1,"",1244,"69","t-shirts","WOMAN","Spring","Cotton","Bangladesh","85836","medium"
214837,"End-cap",1,1,1255,"32","jackets","MAN","Spring","Linen Blend","Vietnam","40160","low"
214838,"Front of Store","","",936,"65","jackets","WOMAN","Summer","Wool Blend","China","60840","medium"
214839,"Aisle","",1,778,"55","t-shirts","MAN","Winter","Acrylic","Bangladesh","42790","medium"
214840,"Aisle",1,1,1765,"15","jackets","WOMAN","Winter","Viscose","China","26475","low"
214841,"Front of Store","",1,880,"26","shoes","WOMAN","Spring","Cotton","Bangladesh","22880","low"
214842,"Aisle","","",931,"36","jackets","WOMAN","Autumn","Cotton","Cambodia","33516","low"
214843,"Aisle","",1,943,"20","jackets","WOMAN","Autumn","Wool","Portugal","18860","low"
214844,"End-cap",1,1,1575,"18","shoes","WOMAN","Winter","Wool","Spain","28350","low"
214845,"Aisle",1,1,1580,"15","shoes","MAN","Summer","Cotton","India","23700","low"
214846,"Aisle",1,1,1532,"21","jackets","WOMAN","Autumn","Polyester","China","32172","low"
214847,"Front of Store","",1,936,"32","jackets","MAN","Winter","Wool Blend","Portugal","29952","low"
214848,"Front of Store","","",907,"78","jackets","WOMAN","Summer","Cotton","Cambodia","70746","medium"
214849,"End-cap","","",920,"23","sweaters","WOMAN","Autumn","Wool Blend","Vietnam","21160","low"
214850,"Front of Store","","",1079,"39","jackets","WOMAN","Summer","Cotton","China","42081","low"
214851,"End-cap",1,1,1496,"16","jackets","WOMAN","Autumn","Denim","Spain","23936","low"
214852,"Front of Store","","",815,"30","sweaters","MAN","Spring","Denim","Bangladesh","24450","low"
214853,"Front of Store",1,1,1388,"27","jackets","WOMAN","Spring","Polyester","Morocco","37476","low"
214854,"Front of Store","","",874,"46","jackets","MAN","Autumn","Wool","Bangladesh","40204","low"
214855,"End-cap","",1,996,"30","sweaters","WOMAN","Autumn","Cotton","Spain","29880","low"
214856,"Aisle","","",1122,"22","t-shirts","WOMAN","Summer","Denim","Vietnam","24684","low"
214857,"Front of Store",1,1,1498,"61","shoes","WOMAN","Winter","Satin","India","91378","medium"
214858,"End-cap","","",651,"100","sweaters","MAN","Autumn","Wool","Bangladesh","65100","high"
214859,"End-cap",1,1,1369,"32","jackets","MAN","Winter","Wool Blend","Morocco","43808","low"
214860,"Aisle","",1,848,"30","jackets","WOMAN","Autumn","Wool","Morocco","25440","low"
214861,"Aisle","","",660,"100","t-shirts","WOMAN","Autumn","Wool Blend","Turkey","66000","high"
214862,"Aisle","",1,851,"15","sweaters","WOMAN","Autumn","Satin","Brazil","12765","low"
214863,"End-cap","","",841,"36","jackets","WOMAN","Spring","Linen","Morocco","30276","low"
214864,"Aisle",1,1,1442,"30","sweaters","WOMAN","Autumn","Wool","China","43260","low"
214865,"End-cap",1,1,1539,"13","jackets","WOMAN","Spring","Linen Blend","Bangladesh","20007","low"
214866,"Aisle","","",1026,"26","jackets","WOMAN","Autumn","Polyester","India","26676","low"
214867,"Front of Store",1,1,1614,"19","jackets","WOMAN","Winter","Polyester","Portugal","30666","low"
214868,"End-cap","",1,874,"35","jackets","WOMAN","Autumn","Wool","Bangladesh","30590","low"
214869,"Aisle","",1,1062,"17","t-shirts","WOMAN","Summer","Linen","India","18054","low"
214870,"Front of Store","",1,919,"30","jackets","WOMAN","Autumn","Cotton","China","27570","low"
214871,"Front of Store",1,1,1295,"38","jackets","WOMAN","Autumn","Cotton","Turkey","49210","low"
214872,"End-cap","","",740,"50","jackets","MAN","Autumn","Wool Blend","Turkey","37000","low"
214873,"Front of Store","","",919,"20","jackets","WOMAN","Autumn","Polyester","Turkey","18380","low"
214874,"Front of Store","",1,682,"70","sweaters","MAN","Spring","Cotton","Morocco","47740","medium"
214875,"Front of Store","",1,920,"42","jackets","WOMAN","Winter","Polyester","Turkey","38640","low"
214876,"Front of Store",1,"",1455,"38","jackets","WOMAN","Winter","Cotton","Turkey","55290","low"
214877,"Front of Store",1,"",1360,"63","t-shirts","MAN","Winter","Acrylic","Turkey","85680","medium"
214878,"Aisle","","",865,"25","jackets","MAN","Winter","Wool","Turkey","21625","low"
214879,"Aisle",1,1,1553,"17","jackets","WOMAN","Winter","Wool","Spain","26401","low"
214880,"End-cap",1,1,1638,"28","jackets","WOMAN","Winter","Wool","China","45864","low"
214881,"Aisle","","",897,"23","sweaters","WOMAN","Spring","Cotton","China","20631","low"
214882,"End-cap","","",901,"23","jackets","MAN","Winter","Wool","Spain","20723","low"
214883,"Front of Store",1,1,1173,"58","jackets","MAN","Spring","Linen","Vietnam","68034","medium"
214884,"Aisle",1,1,1241,"16","sweaters","MAN","Autumn","Wool","Spain","19856","low"
214885,"Front of Store","",1,838,"36","jackets","WOMAN","Autumn","Viscose","India","30168","low"
214886,"End-cap","","",888,"26","sweaters","WOMAN","Autumn","Wool","Bangladesh","23088","low"
214887,"Aisle","",1,924,"50","shoes","WOMAN","Spring","Cotton","China","46200","low"
214888,"End-cap",1,1,1261,"62","jackets","MAN","Spring","Cotton","Brazil","78182","medium"
214889,"Aisle",1,1,1448,"67","sweaters","WOMAN","Winter","Cotton","Portugal","97016","medium"
214890,"Front of Store",1,1,1449,"43","jackets","MAN","Winter","Wool Blend","China","62307","low"
214891,"Aisle",1,1,1557,"17","jackets","WOMAN","Spring","Wool","Morocco","26469","low"
214892,"Aisle",1,1,1597,"15","sweaters","WOMAN","Summer","Linen","Brazil","23955","low"
214893,"Front of Store","","",793,"69","jackets","WOMAN","Autumn","Acrylic","Turkey","54717","medium"
214894,"Front of Store",1,"",1274,"50","shoes","WOMAN","Spring","Polyester","Bangladesh","63700","low"
214895,"Aisle","","",874,"30","shoes","WOMAN","Autumn","Cotton","Morocco","26220","low"
214896,"End-cap",1,1,1486,"27","sweaters","WOMAN","Autumn","Wool","Bangladesh","40122","low"
214897,"End-cap","","",665,"60","jackets","MAN","Autumn","Polyester","Turkey","39900","medium"
214898,"Front of Store","","",754,"70","jackets","MAN","Spring","Cotton","China","52780","medium"
214899,"Front of Store",1,1,1325,"57","jackets","WOMAN","Autumn","Wool","India","75525","medium"
214900,"End-cap","","",818,"36","jackets","WOMAN","Autumn","Wool","Vietnam","29448","low"
214901,"Aisle","","",799,"30","jackets","MAN","Spring","Linen","Pakistan","23970","low"
214902,"End-cap","","",1004,"20","jackets","WOMAN","Spring","Polyester","Bangladesh","20080","low"
214903,"Front of Store","","",853,"16","jackets","WOMAN","Autumn","Acrylic","Portugal","13648","low"
214904,"Front of Store","",1,782,"46","jackets","WOMAN","Autumn","Silk","India","35972","low"
214905,"End-cap","","",962,"66","jackets","WOMAN","Winter","Wool","Portugal","63492","medium"
214906,"Aisle","","",830,"20","t-shirts","MAN","Autumn","Wool Blend","China","16600","low"
214907,"End-cap","","",733,"100","jackets","WOMAN","Autumn","Wool","Cambodia","73300","high"
214908,"Aisle",1,1,1525,"72","jackets","WOMAN","Summer","Cotton","Pakistan","109800","medium"
214909,"Aisle","","",930,"40","jackets","MAN","Summer","Linen","China","37200","low"
214910,"Front of Store",1,1,1343,"62","jackets","WOMAN","Spring","Linen","Cambodia","83266","medium"
214911,"Aisle",1,1,1446,"14","jeans","WOMAN","Autumn","Acrylic","China","20244","low"
214912,"Front of Store","",1,847,"26","jackets","WOMAN","Autumn","Wool Blend","Pakistan","22022","low"
214913,"Aisle","",1,998,"56","t-shirts","WOMAN","Winter","Wool Blend","Portugal","55888","medium"
214914,"End-cap",1,1,1355,"32","jackets","WOMAN","Spring","Cotton","China","43360","low"
214915,"End-cap",1,1,1411,"40","t-shirts","WOMAN","Autumn","Cotton","Turkey","56440","low"
214916,"End-cap","","",790,"44","sweaters","MAN","Winter","Wool","Bangladesh","34760","low"
214917,"Front of Store","","",719,"36","sweaters","MAN","Spring","Cotton","Bangladesh","25884","low"
214918,"Front of Store",1,1,1408,"78","sweaters","WOMAN","Winter","Wool Blend","India","109824","medium"
214919,"Front of Store","",1,876,"33","jackets","MAN","Summer","Viscose","Bangladesh","28908","low"
214920,"End-cap",1,"",1604,"17","jackets","WOMAN","Autumn","Wool","Bangladesh","27268","low"
214921,"Aisle",1,1,1602,"35","shoes","WOMAN","Winter","Polyester","China","56070","low"
214922,"End-cap",1,1,1357,"39","sweaters","WOMAN","Autumn","Wool Blend","India","52923","low"
214923,"End-cap","","",673,"80","jackets","MAN","Autumn","Denim","Portugal","53840","medium"
214924,"Aisle","",1,940,"53","t-shirts","WOMAN","Winter","Wool Blend","Bangladesh","49820","medium"
214925,"End-cap",1,1,1266,"82","shoes","MAN","Winter","Polyester","Turkey","103812","medium"
214926,"Front of Store","","",992,"26","jackets","WOMAN","Summer","Linen","Portugal","25792","low"
214927,"End-cap",1,"",1482,"53","jackets","WOMAN","Spring","Linen","China","78546","medium"
214928,"Front of Store",1,"",1433,"23","jackets","MAN","Autumn","Wool","Brazil","32959","low"
214929,"End-cap",1,1,1580,"48","jackets","WOMAN","Summer","Cotton","India","75840","low"
214930,"End-cap",1,"",1324,"20","jackets","WOMAN","Spring","Cotton","China","26480","low"
214931,"Aisle",1,"",1430,"39","shoes","WOMAN","Spring","Linen","Brazil","55770","low"
214932,"Aisle","","",1138,"25","jackets","WOMAN","Winter","Wool Blend","Spain","28450","low"
214933,"Front of Store",1,1,1330,"36","jackets","MAN","Spring","Linen","China","47880","low"
214934,"Front of Store",1,"",1306,"52","jackets","MAN","Winter","Wool Blend","Bangladesh","67912","low"
214935,"Front of Store",1,1,1607,"42","jackets","MAN","Winter","Wool","Bangladesh","67494","low"
214936,"End-cap","","",846,"46","sweaters","MAN","Autumn","Wool","Bangladesh","38916","low"
214937,"Front of Store","","",1016,"34","sweaters","MAN","Winter","Wool Blend","Bangladesh","34544","low"
214938,"Aisle","",1,931,"66","jackets","WOMAN","Winter","Wool","Bangladesh","61446","medium"
214939,"Front of Store",1,1,1347,"39","t-shirts","MAN","Spring","Cotton","India","52533","low"
214940,"Aisle",1,"",1549,"14","jackets","WOMAN","Spring","Viscose","Morocco","21686","low"
214941,"End-cap",1,1,1405,"43","sweaters","MAN","Summer","Linen","China","60415","low"
214942,"Front of Store",1,"",1358,"63","t-shirts","WOMAN","Autumn","Wool","Bangladesh","85554","medium"
214943,"End-cap","","",951,"26","jackets","WOMAN","Autumn","Wool","Cambodia","24726","low"
214944,"Front of Store","","",878,"40","jackets","MAN","Autumn","Acrylic","Bangladesh","35120","low"
214945,"End-cap",1,1,1462,"19","sweaters","MAN","Autumn","Wool Blend","Bangladesh","27778","low"
214946,"End-cap",1,1,1408,"33","jackets","WOMAN","Autumn","Viscose","India","46464","low"
214947,"Aisle",1,1,1262,"61","jackets","MAN","Winter","Cotton","Bangladesh","76982","medium"
214948,"End-cap","",1,854,"36","jackets","WOMAN","Autumn","Viscose","China","30744","low"
214949,"Front of Store","","",846,"50","shoes","WOMAN","Autumn","Wool Blend","Bangladesh","42300","low"
214950,"End-cap",1,1,1420,"14","sweaters","MAN","Spring","Linen","Brazil","19880","low"
214951,"Aisle",1,1,1160,"75","t-shirts","MAN","Autumn","Cotton","Morocco","87000","medium"
214952,"Aisle",1,"",1526,"16","shoes","WOMAN","Autumn","Cotton","Bangladesh","24416","low"
214953,"End-cap","","",779,"69","t-shirts","WOMAN","Autumn","Wool","Vietnam","53751","medium"
214954,"Front of Store",1,1,1355,"52","jackets","WOMAN","Spring","Cotton","Bangladesh","70460","low"
214955,"Aisle","","",961,"33","jeans","WOMAN","Summer","Polyester","Bangladesh","31713","low"
214956,"Aisle","","",769,"133","jackets","WOMAN","Winter","Cotton","Spain","102277","high"
214957,"End-cap","","",986,"22","jackets","WOMAN","Autumn","Viscose","Bangladesh","21692","low"
214958,"End-cap","","",908,"76","sweaters","MAN","Winter","Wool","China","69008","medium"
214959,"Aisle","",1,888,"33","sweaters","MAN","Winter","Wool Blend","Turkey","29304","low"
214960,"End-cap",1,1,1291,"13","jackets","MAN","Spring","Linen","Portugal","16783","low"
214961,"Front of Store","",1,1110,"40","jackets","WOMAN","Summer","Linen","China","44400","low"
214962,"Aisle",1,"",1451,"58","jackets","MAN","Summer","Linen","Spain","84158","medium"
214963,"End-cap",1,1,1505,"35","shoes","WOMAN","Winter","Acrylic","Cambodia","52675","low"
214964,"Aisle","","",958,"20","jackets","WOMAN","Spring","Cotton","Turkey","19160","low"
214965,"Aisle","","",950,"20","sweaters","WOMAN","Autumn","Acrylic","China","19000","low"
214966,"End-cap",1,1,1384,"74","jackets","WOMAN","Winter","Wool Blend","Portugal","102416","medium"
214967,"End-cap","","",755,"80","jackets","WOMAN","Autumn","Wool","India","60400","medium"
214968,"Aisle","","",780,"88","jackets","WOMAN","Winter","Wool Blend","China","68640","medium"
214969,"Front of Store",1,"",1761,"18","jackets","WOMAN","Summer","Polyester","Vietnam","31698","low"
214970,"Aisle",1,1,1716,"26","jackets","WOMAN","Summer","Cotton","Bangladesh","44616","low"
214971,"Front of Store",1,1,1472,"32","t-shirts","WOMAN","Spring","Viscose","Brazil","47104","low"
214972,"Aisle","",1,753,"79","t-shirts","MAN","Spring","Polyester","India","59487","medium"
214973,"Aisle","","",937,"39","jackets","WOMAN","Winter","Wool Blend","Bangladesh","36543","low"
214974,"Aisle","","",687,"70","t-shirts","MAN","Autumn","Wool","India","48090","medium"
214975,"Aisle",1,1,1520,"65","jackets","WOMAN","Winter","Cotton","Turkey","98800","medium"
214976,"Aisle",1,1,1106,"105","shoes","WOMAN","Spring","Cotton","Morocco","116130","high"
214977,"Aisle","",1,726,"70","jackets","WOMAN","Spring","Cotton","Turkey","50820","medium"
214978,"End-cap","","",881,"26","sweaters","WOMAN","Spring","Polyester","Portugal","22906","low"
214979,"Front of Store",1,"",1431,"14","sweaters","MAN","Winter","Cotton","Bangladesh","20034","low"
214980,"Front of Store",1,1,1483,"26","jackets","WOMAN","Winter","Wool Blend","China","38558","low"
214981,"End-cap",1,1,1331,"59","sweaters","WOMAN","Autumn","Cotton","China","78529","medium"
214982,"Aisle","","",786,"46","jackets","WOMAN","Spring","Polyester","Bangladesh","36156","low"
214983,"Aisle","","",742,"60","jackets","MAN","Autumn","Denim","Bangladesh","44520","medium"
214984,"End-cap",1,1,1311,"29","jackets","MAN","Autumn","Polyester","Bangladesh","38019","low"
214985,"Front of Store","","",717,"36","jackets","MAN","Autumn","Wool Blend","Bangladesh","25812","low"
214986,"End-cap",1,1,1459,"69","jackets","WOMAN","Winter","Cotton","China","100671","medium"
214987,"Aisle",1,"",1273,"23","t-shirts","MAN","Autumn","Wool Blend","Portugal","29279","low"
214988,"Aisle","",1,722,"36","jackets","MAN","Spring","Cotton","Brazil","25992","low"
214989,"Front of Store",1,1,1250,"24","jackets","MAN","Spring","Linen","Vietnam","30000","low"
214990,"End-cap","",1,1069,"33","sweaters","WOMAN","Winter","Wool Blend","India","35277","low"
214991,"Front of Store","","",956,"56","jackets","WOMAN","Winter","Wool","Turkey","53536","medium"
214992,"End-cap",1,1,1378,"25","jackets","WOMAN","Autumn","Polyester","Morocco","34450","low"
214993,"Front of Store","",1,881,"40","shoes","WOMAN","Autumn","Polyester","India","35240","low"
214994,"Aisle","","",899,"19","jackets","WOMAN","Spring","Cotton","Cambodia","17081","low"
214995,"End-cap","",1,976,"35","shoes","WOMAN","Autumn","Cotton","India","34160","low"
214996,"Front of Store",1,1,1324,"74","jackets","WOMAN","Autumn","Wool","Portugal","97976","medium"
214997,"End-cap","","",869,"40","sweaters","WOMAN","Spring","Linen Blend","Vietnam","34760","low"
214998,"Aisle",1,"",1287,"18","jackets","MAN","Winter","Wool","Pakistan","23166","low"
214999,"End-cap",1,"",1264,"59","jackets","WOMAN","Spring","Wool Blend","China","74576","medium"
215000,"Front of Store","",1,889,"86","jackets","WOMAN","Winter","Wool","Bangladesh","76454","medium"
215001,"Front of Store",1,1,1430,"18","t-shirts","WOMAN","Autumn","Denim","India","25740","low"
215002,"Aisle","","",929,"36","jackets","WOMAN","Spring","Linen","Vietnam","33444","low"
215003,"End-cap","","",930,"26","jackets","WOMAN","Winter","Wool Blend","Bangladesh","24180","low"
215004,"Front of Store","",1,944,"44","jeans","WOMAN","Winter","Wool Blend","China","41536","low"
215005,"End-cap","","",966,"22","jackets","WOMAN","Summer","Linen","Portugal","21252","low"
215006,"Front of Store","","",925,"77","jackets","WOMAN","Winter","Wool Blend","China","71225","medium"
215007,"End-cap","",1,660,"60","jeans","MAN","Autumn","Viscose","China","39600","medium"
215008,"Front of Store","",1,804,"55","jackets","MAN","Winter","Polyester","Morocco","44220","medium"
215009,"End-cap","","",784,"30","t-shirts","MAN","Spring","Polyester","Portugal","23520","low"
215010,"End-cap","","",1034,"34","jackets","WOMAN","Summer","Linen","China","35156","low"
215011,"End-cap",1,"",1246,"31","sweaters","MAN","Spring","Cotton","Brazil","38626","low"
215012,"End-cap","",1,956,"76","sweaters","WOMAN","Summer","Linen","China","72656","medium"
215013,"Aisle","",1,855,"23","sweaters","MAN","Autumn","Polyester","Bangladesh","19665","low"
215014,"Aisle",1,1,1279,"39","jackets","WOMAN","Autumn","Cotton","Spain","49881","low"
215015,"Aisle",1,1,1289,"60","shoes","WOMAN","Autumn","Wool Blend","Bangladesh","77340","medium"
215016,"End-cap",1,"",1381,"21","jackets","MAN","Winter","Wool","China","29001","low"
215017,"End-cap","","",976,"45","t-shirts","WOMAN","Winter","Wool Blend","Turkey","43920","low"
215018,"Aisle",1,1,1524,"34","jackets","WOMAN","Spring","Cotton","Vietnam","51816","low"
215019,"Aisle","",1,930,"26","shoes","MAN","Winter","Wool","India","24180","low"
215020,"Front of Store",1,1,1556,"16","t-shirts","WOMAN","Spring","Linen Blend","Brazil","24896","low"
215021,"Front of Store","","",899,"46","jackets","WOMAN","Autumn","Acrylic","China","41354","low"
215022,"End-cap",1,"",1193,"66","t-shirts","MAN","Spring","Polyester","Bangladesh","78738","medium"
215023,"Aisle",1,"",1092,"34","jackets","MAN","Autumn","Denim","Spain","37128","low"
215024,"Aisle",1,1,1245,"41","jackets","WOMAN","Spring","Cotton","Bangladesh","51045","low"
215025,"End-cap",1,"",1204,"79","sweaters","WOMAN","Spring","Polyester","China","95116","medium"
215026,"End-cap",1,1,1526,"17","jackets","WOMAN","Spring","Linen","Portugal","25942","low"
215027,"Aisle",1,"",1612,"20","sweaters","WOMAN","Winter","Wool","Brazil","32240","low"
215028,"Aisle",1,1,1225,"54","t-shirts","MAN","Autumn","Wool","Turkey","66150","medium"
215029,"End-cap","",1,809,"36","shoes","WOMAN","Autumn","Polyester","Portugal","29124","low"
215030,"Aisle",1,1,1802,"19","jackets","WOMAN","Winter","Wool Blend","Turkey","34238","low"
215031,"Aisle",1,1,1388,"17","jackets","WOMAN","Autumn","Cotton","Spain","23596","low"
215032,"Front of Store","","",704,"50","sweaters","MAN","Spring","Viscose","Portugal","35200","low"
215033,"End-cap",1,1,1402,"32","jackets","WOMAN","Spring","Viscose","China","44864","low"
215034,"Aisle",1,1,1298,"61","jackets","WOMAN","Autumn","Wool Blend","China","79178","medium"
215035,"Aisle",1,1,1571,"23","jackets","WOMAN","Winter","Polyester","Morocco","36133","low"
215036,"End-cap",1,1,1241,"31","jackets","WOMAN","Spring","Wool Blend","Turkey","38471","low"
215037,"Front of Store","","",764,"40","shoes","MAN","Autumn","Wool","Bangladesh","30560","low"
215038,"End-cap",1,"",1626,"17","t-shirts","WOMAN","Spring","Polyester","Portugal","27642","low"
215039,"Front of Store","",1,895,"43","jackets","MAN","Winter","Denim","Morocco","38485","low"
215040,"End-cap",1,"",1206,"22","jackets","MAN","Autumn","Polyester","China","26532","low"
215041,"Front of Store",1,1,1264,"33","jackets","MAN","Spring","Linen","Turkey","41712","low"
215042,"Front of Store",1,1,1462,"36","t-shirts","WOMAN","Winter","Wool","Turkey","52632","low"
215043,"Aisle","",1,834,"30","jackets","MAN","Spring","Linen","Bangladesh","25020","low"
215044,"End-cap",1,1,1522,"16","t-shirts","MAN","Winter","Polyester","Vietnam","24352","low"
215045,"End-cap","","",837,"26","t-shirts","WOMAN","Spring","Viscose","China","21762","low"
215046,"Front of Store","",1,765,"30","t-shirts","MAN","Spring","Cotton","Spain","22950","low"
215047,"End-cap",1,1,1290,"45","t-shirts","WOMAN","Autumn","Wool Blend","Cambodia","58050","low"
215048,"Aisle",1,"",1377,"75","jackets","WOMAN","Summer","Cotton","India","103275","medium"
215049,"End-cap",1,"",1481,"29","jackets","WOMAN","Winter","Acrylic","China","42949","low"
215050,"Front of Store","","",744,"70","sweaters","MAN","Autumn","Polyester","China","52080","medium"
215051,"Aisle",1,1,1344,"19","sweaters","MAN","Winter","Acrylic","Brazil","25536","low"
215052,"Aisle",1,1,1648,"38","jackets","WOMAN","Winter","Wool Blend","Turkey","62624","low"
215053,"End-cap","",1,1004,"22","jackets","MAN","Winter","Wool Blend","China","22088","low"
215054,"Aisle","","",919,"33","shoes","MAN","Summer","Linen","China","30327","low"
215055,"Aisle",1,1,1478,"18","jackets","WOMAN","Autumn","Wool Blend","Bangladesh","26604","low"
215056,"End-cap","","",1098,"32","jackets","WOMAN","Winter","Wool","Morocco","35136","low"
215057,"Front of Store","","",1028,"40","jackets","WOMAN","Winter","Wool","Turkey","41120","low"
215058,"Aisle",1,"",1523,"14","jackets","WOMAN","Autumn","Polyester","Pakistan","21322","low"
215059,"Front of Store",1,1,1427,"85","jackets","WOMAN","Winter","Wool","Turkey","121295","medium"
215060,"End-cap","",1,849,"50","jackets","MAN","Winter","Cotton","Bangladesh","42450","low"
215061,"Front of Store",1,1,1477,"42","jackets","WOMAN","Autumn","Polyester","Spain","62034","low"
215062,"Front of Store","",1,654,"90","t-shirts","MAN","Autumn","Polyester","Turkey","58860","medium"
215063,"Front of Store","",1,789,"45","jackets","WOMAN","Autumn","Wool Blend","Vietnam","35505","low"
215064,"Front of Store","",1,1058,"33","jackets","WOMAN","Winter","Cotton","Brazil","34914","low"
215065,"End-cap","","",675,"127","jackets","MAN","Winter","Wool","Morocco","85725","high"
215066,"End-cap",1,"",1427,"78","jackets","WOMAN","Winter","Polyester","India","111306","medium"
215067,"Front of Store",1,"",1386,"14","jackets","WOMAN","Spring","Cotton","Portugal","19404","low"
215068,"Aisle","","",861,"18","jackets","MAN","Winter","Polyester","Morocco","15498","low"
215069,"Front of Store","","",836,"30","jackets","WOMAN","Spring","Polyester","China","25080","low"
215070,"Aisle",1,1,1450,"74","jackets","MAN","Summer","Linen Blend","Turkey","107300","medium"
215071,"End-cap",1,1,1567,"33","jackets","WOMAN","Summer","Linen","Turkey","51711","low"
215072,"Aisle","",1,932,"34","sweaters","MAN","Winter","Wool Blend","Portugal","31688","low"
215073,"Aisle","",1,907,"78","jackets","WOMAN","Summer","Linen","Portugal","70746","medium"
215074,"End-cap","",1,892,"20","sweaters","WOMAN","Spring","Linen","Turkey","17840","low"
215075,"Aisle","","",927,"55","t-shirts","WOMAN","Winter","Wool","China","50985","medium"
215076,"Aisle",1,"",1492,"26","jackets","WOMAN","Spring","Linen","Bangladesh","38792","low"
215077,"End-cap",1,"",1172,"51","jackets","WOMAN","Autumn","Cotton","India","59772","low"
215078,"Front of Store","","",865,"66","sweaters","WOMAN","Summer","Linen","China","57090","medium"
215079,"End-cap",1,"",1408,"18","t-shirts","WOMAN","Spring","Denim","China","25344","low"
215080,"Front of Store","",1,1060,"22","jackets","WOMAN","Winter","Wool Blend","Argentina","23320","low"
215081,"Aisle",1,"",1310,"13","sweaters","MAN","Spring","Wool Blend","Brazil","17030","low"
215082,"Front of Store",1,"",1189,"57","jackets","MAN","Autumn","Cotton","Bangladesh","67773","medium"
215083,"Aisle","",1,743,"70","jackets","WOMAN","Spring","Linen","Morocco","52010","medium"
215084,"Front of Store",1,1,1498,"33","jackets","WOMAN","Summer","Cotton","China","49434","low"
215085,"End-cap","",1,805,"65","jackets","MAN","Winter","Acrylic","India","52325","medium"
215086,"Front of Store",1,1,1576,"38","shoes","MAN","Summer","Linen Blend","Turkey","59888","low"
215087,"Aisle","","",1048,"56","t-shirts","WOMAN","Winter","Wool Blend","Morocco","58688","medium"
215088,"End-cap","",1,957,"22","sweaters","WOMAN","Winter","Wool","Portugal","21054","low"
215089,"Front of Store","","",978,"45","jackets","WOMAN","Winter","Wool","China","44010","low"
215090,"Aisle","","",955,"29","jeans","WOMAN","Autumn","Denim","Bangladesh","27695","low"
215091,"Aisle","",1,746,"50","sweaters","MAN","Autumn","Polyester","Morocco","37300","low"
215092,"End-cap",1,1,1453,"62","t-shirts","WOMAN","Spring","Linen","China","90086","medium"
215093,"End-cap","","",895,"40","jackets","WOMAN","Autumn","Denim","Turkey","35800","low"
215094,"Front of Store",1,1,1328,"27","t-shirts","WOMAN","Spring","Cotton","Morocco","35856","low"
215095,"Front of Store",1,"",1178,"24","jackets","MAN","Spring","Silk","Pakistan","28272","low"
215096,"Front of Store",1,1,1302,"36","jackets","MAN","Autumn","Wool Blend","Cambodia","46872","low"
215097,"End-cap","","",846,"70","jackets","WOMAN","Autumn","Cotton","Brazil","59220","medium"
215098,"Aisle","","",874,"20","jackets","WOMAN","Autumn","Polyester","Cambodia","17480","low"
215099,"End-cap",1,1,1464,"25","jackets","WOMAN","Spring","Cotton","Morocco","36600","low"
215100,"End-cap","","",758,"129","jackets","WOMAN","Winter","Cotton","Cambodia","97782","high"
215101,"End-cap","","",826,"50","jackets","MAN","Winter","Wool","China","41300","low"
215102,"Aisle","","",1004,"28","jackets","MAN","Summer","Cotton","China","28112","low"
215103,"Aisle","","",926,"22","t-shirts","WOMAN","Summer","Linen","Morocco","20372","low"
215104,"End-cap",1,1,1406,"85","jackets","WOMAN","Winter","Wool","Bangladesh","119510","medium"
215105,"Front of Store",1,1,1384,"23","jackets","MAN","Winter","Polyester","Cambodia","31832","low"
215106,"Aisle","","",917,"29","jackets","MAN","Winter","Wool","China","26593","low"
215107,"End-cap",1,1,1312,"36","jackets","MAN","Spring","Linen","Bangladesh","47232","low"
215108,"End-cap",1,1,1510,"62","jackets","WOMAN","Winter","Wool","Portugal","93620","medium"
215109,"Aisle",1,"",1444,"35","jackets","MAN","Winter","Wool","Morocco","50540","low"
215110,"Aisle",1,1,1551,"17","t-shirts","WOMAN","Autumn","Wool","Brazil","26367","low"
215111,"Front of Store","",1,851,"60","jackets","WOMAN","Autumn","Cotton","Morocco","51060","medium"
215112,"Front of Store","","",1003,"18","jackets","WOMAN","Winter","Wool Blend","Turkey","18054","low"
215113,"Aisle",1,1,1215,"62","jackets","MAN","Spring","Cotton","Morocco","75330","medium"
215114,"Aisle",1,1,1532,"35","jackets","WOMAN","Spring","Linen","Cambodia","53620","low"
215115,"Aisle","","",1052,"28","sweaters","WOMAN","Winter","Wool Blend","India","29456","low"
215116,"Aisle","","",946,"46","shoes","WOMAN","Autumn","Denim","Vietnam","43516","low"
215117,"End-cap","","",737,"132","jackets","WOMAN","Summer","Linen","India","97284","high"
215118,"Front of Store","","",913,"28","jackets","MAN","Winter","Wool","China","25564","low"
